candidate_id,population,gate_class,solver_family,mdl_bits,train_bits,raw_bits,holdout_len,alphabet_size,discovery_time_s,alphabet_base,base_seq_id
tot3_0503,S4,discovered,CTX_X,28.84,594.360938,792.48,125,3,12.983,,tot3_0503
tot3_0504,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.092,,tot3_0504
tot3_0505,S4,discovered,CTX_X,39.77,594.360938,792.48,125,3,43.724,,tot3_0505
tot3_0506,S4,discovered,CTX_X,22.48,594.360938,792.48,125,3,12.564,,tot3_0506
tot3_0507,S4,discovered,NESTED_LOOP,80.56,594.360938,792.48,125,3,423.362,,tot3_0507
tot3_0508,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,17.547,,tot3_0508
tot3_0509,S4,discovered,CTX_X,24.73,594.360938,792.48,125,3,16.533,,tot3_0509
tot3_0510,S4,discovered,CTX_X,22.48,594.360938,792.48,125,3,12.534,,tot3_0510
tot3_0511,S4,discovered,CTX_X,44.91,594.360938,792.48,125,3,43.403,,tot3_0511
tot3_0512,S4,discovered,CTX_X,28.84,594.360938,792.48,125,3,12.777,,tot3_0512
tot3_0513,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.084,,tot3_0513
tot3_0514,S4,discovered,NESTED_LOOP,82.15,594.360938,792.48,125,3,209.791,,tot3_0514
tot3_0515,S4,discovered,CTX_X,22.48,594.360938,792.48,125,3,13.549,,tot3_0515
tot3_0516,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.210,,tot3_0516
tot3_0517,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.213,,tot3_0517
tot3_0518,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.209,,tot3_0518
tot3_0519,S4,discovered,CTX_X,22.48,594.360938,792.48,125,3,19.284,,tot3_0519
tot3_0520,S4,neither,FUNC_L,44.78,594.360938,792.48,125,3,600.081,,tot3_0520
tot3_0521,S4,discovered,CTX_X,28.84,594.360938,792.48,125,3,21.782,,tot3_0521
tot3_0522,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.152,,tot3_0522
tot3_0523,S4,discovered,CTX_X,20.43,594.360938,792.48,125,3,50.435,,tot3_0523
tot3_0524,S4,neither,STEP,55.00,594.360938,792.48,125,3,600.071,,tot3_0524
tot3_0525,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.342,,tot3_0525
tot3_0526,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.351,,tot3_0526
tot3_0527,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.340,,tot3_0527
tot3_0528,S4,discovered,CTX_X,22.48,594.360938,792.48,125,3,18.794,,tot3_0528
tot3_0529,S4,discovered,CTX_X,39.34,594.360938,792.48,125,3,26.680,,tot3_0529
tot3_0530,S4,discovered,CTX_X,28.84,594.360938,792.48,125,3,18.323,,tot3_0530
tot3_0531,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.151,,tot3_0531
tot3_0532,S4,neither,STEP,53.95,594.360938,792.48,125,3,600.079,,tot3_0532
tot3_0533,S4,discovered,CTX_X,22.48,594.360938,792.48,125,3,18.989,,tot3_0533
tot3_0534,S4,neither,FUNC,37.09,594.360938,792.48,125,3,600.071,,tot3_0534
tot3_0535,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.346,,tot3_0535
tot3_0536,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.343,,tot3_0536
tot3_0537,S4,discovered,CTX_X,22.48,594.360938,792.48,125,3,19.023,,tot3_0537
tot3_0538,S4,neither,STEP,61.23,594.360938,792.48,125,3,600.062,,tot3_0538
tot3_0539,S4,discovered,CTX_X,28.84,594.360938,792.48,125,3,18.847,,tot3_0539
tot3_0540,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.146,,tot3_0540
tot3_0541,S4,discovered,CTX_X,20.43,594.360938,792.48,125,3,49.901,,tot3_0541
tot3_0542,S4,discovered,CTX_X,22.48,594.360938,792.48,125,3,19.503,,tot3_0542
tot3_0543,S4,discovered,CTX_X,24.73,594.360938,792.48,125,3,27.768,,tot3_0543
tot3_0544,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,29.982,,tot3_0544
tot3_0545,S4,discovered,CTX_X,31.09,594.360938,792.48,125,3,29.554,,tot3_0545
tot3_0546,S4,discovered,CTX_X,22.48,594.360938,792.48,125,3,19.977,,tot3_0546
tot3_0547,S4,discovered,CTX_X,20.43,594.360938,792.48,125,3,48.246,,tot3_0547
tot3_0548,S4,discovered,CTX_X,28.84,594.360938,792.48,125,3,19.253,,tot3_0548
tot3_0549,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.145,,tot3_0549
tot3_0550,S4,neither,STEP,56.81,594.360938,792.48,125,3,600.103,,tot3_0550
tot3_0551,S4,neither,STEP,55.80,594.360938,792.48,125,3,600.083,,tot3_0551
tot3_0552,S4,neither,STEP,53.41,594.360938,792.48,125,3,600.078,,tot3_0552
tot3_0553,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,26.337,,tot3_0553
tot3_0554,S4,neither,STEP,55.78,594.360938,792.48,125,3,600.071,,tot3_0554
tot3_0555,S4,discovered,CTX_X,22.48,594.360938,792.48,125,3,18.240,,tot3_0555
tot3_0556,S4,discovered,CTX_X,20.43,594.360938,792.48,125,3,48.805,,tot3_0556
tot3_0557,S4,discovered,CTX_X,28.84,594.360938,792.48,125,3,18.424,,tot3_0557
tot3_0558,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.146,,tot3_0558
tot3_0559,S4,neither,FUNC_L,54.73,594.360938,792.48,125,3,600.079,,tot3_0559
tot3_0560,S4,discovered,CTX_X,22.48,594.360938,792.48,125,3,18.446,,tot3_0560
tot3_0561,S4,discovered,CTX_X,24.73,594.360938,792.48,125,3,28.168,,tot3_0561
tot3_0562,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,27.036,,tot3_0562
tot3_0563,S4,discovered,CTX_X,43.91,594.360938,792.48,125,3,49.187,,tot3_0563
tot3_0564,S4,discovered,CTX_X,22.48,594.360938,792.48,125,3,18.290,,tot3_0564
tot3_0565,S4,neither,FUNC_L,52.73,594.360938,792.48,125,3,600.058,,tot3_0565
tot3_0566,S4,discovered,CTX_X,28.84,594.360938,792.48,125,3,18.631,,tot3_0566
tot3_0567,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.149,,tot3_0567
tot3_0568,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,18.521,,tot3_0568
tot3_0569,S4,discovered,CTX_X,22.48,594.360938,792.48,125,3,18.666,,tot3_0569
tot3_0570,S4,discovered,DARY,15.70,594.360938,792.48,125,3,36.297,,tot3_0570
tot3_0571,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,27.907,,tot3_0571
tot3_0572,S4,neither,ITER,49.11,594.360938,792.48,125,3,600.780,,tot3_0572
tot3_0573,S4,discovered,CTX_X,19.20,594.360938,792.48,125,3,52.171,,tot3_0573
tot3_0574,S4,neither,STEP,56.54,594.360938,792.48,125,3,600.070,,tot3_0574
tot3_0575,S4,discovered,CTX_X,28.84,594.360938,792.48,125,3,33.018,,tot3_0575
tot3_0576,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.191,,tot3_0576
tot3_0577,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,24.674,,tot3_0577
tot3_0578,S4,neither,FUNC,34.09,594.360938,792.48,125,3,602.911,,tot3_0578
tot3_0579,S4,discovered,FUNC_L,46.78,594.360938,792.48,125,3,40.759,,tot3_0579
tot3_0580,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,54.336,,tot3_0580
tot3_0581,S4,neither,STEP,57.97,594.360938,792.48,125,3,600.080,,tot3_0581
tot3_0582,S4,neither,STEP,58.86,594.360938,792.48,125,3,600.064,,tot3_0582
tot3_0583,S4,neither,STEP,58.45,594.360938,792.48,125,3,600.061,,tot3_0583
tot3_0584,S4,discovered,CTX_X,28.84,594.360938,792.48,125,3,19.045,,tot3_0584
tot3_0585,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.147,,tot3_0585
tot3_0586,S4,neither,STEP,60.11,594.360938,792.48,125,3,600.071,,tot3_0586
tot3_0587,S4,neither,STEP,55.26,594.360938,792.48,125,3,600.049,,tot3_0587
tot3_0588,S4,discovered,DARY,18.37,594.360938,792.48,125,3,13.267,,tot3_0588
tot3_0589,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,19.386,,tot3_0589
tot3_0590,S4,neither,ITER,49.53,594.360938,792.48,125,3,600.049,,tot3_0590
tot3_0591,S4,neither,FUNC_L,55.73,594.360938,792.48,125,3,600.059,,tot3_0591
tot3_0592,S4,neither,NESTED_LOOP,80.56,594.360938,792.48,125,3,600.496,,tot3_0592
tot3_0593,S4,discovered,CTX_X,28.84,594.360938,792.48,125,3,23.446,,tot3_0593
tot3_0594,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.165,,tot3_0594
tot3_0595,S4,discovered,NESTED_LOOP,82.15,594.360938,792.48,125,3,226.572,,tot3_0595
tot3_0596,S4,discovered,CTX_X,43.91,594.360938,792.48,125,3,53.718,,tot3_0596
tot3_0597,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.335,,tot3_0597
tot3_0598,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.332,,tot3_0598
tot3_0599,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.295,,tot3_0599
tot3_0600,S4,neither,STEP,56.74,594.360938,792.48,125,3,600.052,,tot3_0600
tot3_0601,S4,discovered,CTX_X,24.73,594.360938,792.48,125,3,18.934,,tot3_0601
tot3_0602,S4,discovered,CTX_X,28.84,594.360938,792.48,125,3,14.302,,tot3_0602
tot3_0603,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.096,,tot3_0603
tot3_0604,S4,discovered,CTX_X,20.43,594.360938,792.48,125,3,43.352,,tot3_0604
tot3_0605,S4,discovered,CTX_X,24.73,594.360938,792.48,125,3,17.021,,tot3_0605
tot3_0606,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.197,,tot3_0606
tot3_0607,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.200,,tot3_0607
tot3_0608,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.206,,tot3_0608
tot3_0609,S4,discovered,CTX_X,24.73,594.360938,792.48,125,3,18.241,,tot3_0609
tot3_0610,S4,discovered,CTX_X,24.73,594.360938,792.48,125,3,20.510,,tot3_0610
tot3_0611,S4,discovered,CTX_X,28.84,594.360938,792.48,125,3,13.617,,tot3_0611
tot3_0612,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.134,,tot3_0612
tot3_0613,S4,neither,STEP,58.52,594.360938,792.48,125,3,600.044,,tot3_0613
tot3_0614,S4,discovered,CTX_X,41.34,594.360938,792.48,125,3,18.332,,tot3_0614
tot3_0615,S4,discovered,CTX_X,20.43,594.360938,792.48,125,3,42.407,,tot3_0615
tot3_0616,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.215,,tot3_0616
tot3_0617,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.227,,tot3_0617
tot3_0618,S4,discovered,CTX_X,40.34,594.360938,792.48,125,3,17.036,,tot3_0618
tot3_0619,S4,discovered,CTX_X,24.73,594.360938,792.48,125,3,17.032,,tot3_0619
tot3_0620,S4,discovered,CTX_X,28.84,594.360938,792.48,125,3,12.820,,tot3_0620
tot3_0621,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.098,,tot3_0621
tot3_0622,S4,discovered,CTX_X,20.43,594.360938,792.48,125,3,43.797,,tot3_0622
tot3_0623,S4,discovered,NESTED_LOOP,82.15,594.360938,792.48,125,3,214.909,,tot3_0623
tot3_0624,S4,neither,STEP,55.06,594.360938,792.48,125,3,600.052,,tot3_0624
tot3_0625,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,17.247,,tot3_0625
tot3_0626,S4,neither,STEP,46.09,594.360938,792.48,125,3,600.056,,tot3_0626
tot3_0627,S4,discovered,CTX_X,28.21,594.360938,792.48,125,3,57.760,,tot3_0627
tot3_0628,S4,neither,ITER_L,60.73,594.360938,792.48,125,3,600.061,,tot3_0628
tot3_0629,S4,discovered,CTX_X,28.84,594.360938,792.48,125,3,16.345,,tot3_0629
tot3_0630,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.110,,tot3_0630
tot3_0631,S4,discovered,CTX_X,20.43,594.360938,792.48,125,3,43.770,,tot3_0631
tot3_0632,S4,neither,STEP,59.89,594.360938,792.48,125,3,600.061,,tot3_0632
tot3_0633,S4,neither,STEP,59.40,594.360938,792.48,125,3,600.073,,tot3_0633
tot3_0634,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,16.615,,tot3_0634
tot3_0635,S4,neither,STEP,52.98,594.360938,792.48,125,3,600.042,,tot3_0635
tot3_0636,S4,neither,FUNC_L,51.54,594.360938,792.48,125,3,600.036,,tot3_0636
tot3_0637,S4,neither,ITER_L,59.13,594.360938,792.48,125,3,600.062,,tot3_0637
tot3_0638,S4,discovered,CTX_X,28.84,594.360938,792.48,125,3,12.250,,tot3_0638
tot3_0639,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.087,,tot3_0639
tot3_0640,S4,neither,ITER,40.09,594.360938,792.48,125,3,600.053,,tot3_0640
tot3_0641,S4,neither,STEP,60.96,594.360938,792.48,125,3,600.057,,tot3_0641
tot3_0642,S4,neither,FUNC_L,53.73,594.360938,792.48,125,3,600.057,,tot3_0642
tot3_0643,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,42.545,,tot3_0643
tot3_0644,S4,neither,STEP,59.18,594.360938,792.48,125,3,600.062,,tot3_0644
tot3_0645,S4,neither,NESTED_LOOP,80.56,594.360938,792.48,125,3,600.046,,tot3_0645
tot3_0646,S4,neither,STEP,40.59,594.360938,792.48,125,3,600.063,,tot3_0646
tot3_0647,S4,discovered,CTX_X,28.84,594.360938,792.48,125,3,12.666,,tot3_0647
tot3_0648,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.101,,tot3_0648
tot3_0649,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,15.490,,tot3_0649
tot3_0650,S4,discovered,CTX_X,22.48,594.360938,792.48,125,3,13.039,,tot3_0650
tot3_0651,S4,discovered,DARY,15.70,594.360938,792.48,125,3,24.422,,tot3_0651
tot3_0652,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,20.937,,tot3_0652
tot3_0653,S4,discovered,CTX_X,24.73,594.360938,792.48,125,3,19.537,,tot3_0653
tot3_0654,S4,discovered,CTX_X,26.03,594.360938,792.48,125,3,45.309,,tot3_0654
tot3_0655,S4,neither,ITER,41.09,594.360938,792.48,125,3,600.061,,tot3_0655
tot3_0656,S4,discovered,CTX_X,28.84,594.360938,792.48,125,3,46.006,,tot3_0656
tot3_0657,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.176,,tot3_0657
tot3_0658,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,18.464,,tot3_0658
tot3_0659,S4,neither,STEP,63.88,594.360938,792.48,125,3,600.127,,tot3_0659
tot3_0660,S4,discovered,FUNC_L,46.78,594.360938,792.48,125,3,19.975,,tot3_0660
tot3_0661,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,23.914,,tot3_0661
tot3_0662,S4,neither,STEP,63.11,594.360938,792.48,125,3,600.060,,tot3_0662
tot3_0663,S4,neither,STEP,54.26,594.360938,792.48,125,3,600.052,,tot3_0663
tot3_0664,S4,neither,STEP,61.85,594.360938,792.48,125,3,600.051,,tot3_0664
tot3_0665,S4,discovered,CTX_X,28.84,594.360938,792.48,125,3,15.410,,tot3_0665
tot3_0666,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.116,,tot3_0666
tot3_0667,S4,neither,FUNC,43.53,594.360938,792.48,125,3,600.044,,tot3_0667
tot3_0668,S4,discovered,CTX_X,22.48,594.360938,792.48,125,3,43.533,,tot3_0668
tot3_0669,S4,neither,FUNC,43.53,594.360938,792.48,125,3,600.045,,tot3_0669
tot3_0670,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,55.633,,tot3_0670
tot3_0671,S4,discovered,CTX_X,24.73,594.360938,792.48,125,3,36.551,,tot3_0671
tot3_0672,S4,discovered,NESTED_LOOP,83.73,594.360938,792.48,125,3,228.999,,tot3_0672
tot3_0673,S4,neither,STEP,57.52,594.360938,792.48,125,3,600.069,,tot3_0673
tot3_0674,S4,discovered,CTX_X,28.84,594.360938,792.48,125,3,16.156,,tot3_0674
tot3_0675,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.149,,tot3_0675
tot3_0676,S4,discovered,NESTED_LOOP,82.15,594.360938,792.48,125,3,218.444,,tot3_0676
tot3_0677,S4,discovered,CTX_X,22.48,594.360938,792.48,125,3,16.440,,tot3_0677
tot3_0678,S4,discovered,DARY,13.45,594.360938,792.48,125,3,11.241,,tot3_0678
tot3_0679,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.415,,tot3_0679
tot3_0680,S4,discovered,CTX_X,32.43,594.360938,792.48,125,3,45.974,,tot3_0680
tot3_0681,S4,discovered,CTX_X,26.03,594.360938,792.48,125,3,52.765,,tot3_0681
tot3_0682,S4,neither,STEP,50.77,594.360938,792.48,125,3,600.029,,tot3_0682
tot3_0683,S4,discovered,CTX_X,28.84,594.360938,792.48,125,3,17.010,,tot3_0683
tot3_0684,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.134,,tot3_0684
tot3_0685,S4,discovered,CTX_X,20.43,594.360938,792.48,125,3,44.421,,tot3_0685
tot3_0686,S4,neither,STEP,66.43,594.360938,792.48,125,3,600.044,,tot3_0686
tot3_0687,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.450,,tot3_0687
tot3_0688,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.227,,tot3_0688
tot3_0689,S4,neither,STEP,41.59,594.360938,792.48,125,3,600.056,,tot3_0689
tot3_0690,S4,neither,STEP,55.02,594.360938,792.48,125,3,600.053,,tot3_0690
tot3_0691,S4,neither,STEP,56.45,594.360938,792.48,125,3,600.041,,tot3_0691
tot3_0692,S4,discovered,CTX_X,28.84,594.360938,792.48,125,3,11.944,,tot3_0692
tot3_0693,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.087,,tot3_0693
tot3_0694,S4,neither,STEP,59.52,594.360938,792.48,125,3,600.046,,tot3_0694
tot3_0695,S4,discovered,CTX_X,22.48,594.360938,792.48,125,3,11.781,,tot3_0695
tot3_0696,S4,neither,STEP,63.20,594.360938,792.48,125,3,600.054,,tot3_0696
tot3_0697,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.213,,tot3_0697
tot3_0698,S4,discovered,CTX_X,32.43,594.360938,792.48,125,3,41.516,,tot3_0698
tot3_0699,S4,discovered,NESTED_LOOP,83.73,594.360938,792.48,125,3,213.760,,tot3_0699
tot3_0700,S4,discovered,NESTED_LOOP,99.72,594.360938,792.48,125,3,291.580,,tot3_0700
tot3_0701,S4,discovered,CTX_X,28.84,594.360938,792.48,125,3,11.367,,tot3_0701
tot3_0702,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.090,,tot3_0702
tot3_0703,S4,discovered,CTX_X,20.43,594.360938,792.48,125,3,42.707,,tot3_0703
tot3_0704,S4,discovered,CTX_X,22.48,594.360938,792.48,125,3,11.650,,tot3_0704
tot3_0705,S4,discovered,CTX_X,33.90,594.360938,792.48,125,3,42.481,,tot3_0705
tot3_0706,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,16.788,,tot3_0706
tot3_0707,S4,discovered,CTX_X,31.09,594.360938,792.48,125,3,16.230,,tot3_0707
tot3_0708,S4,discovered,CTX_X,26.03,594.360938,792.48,125,3,43.450,,tot3_0708
tot3_0709,S4,neither,ITER_L,72.09,594.360938,792.48,125,3,600.062,,tot3_0709
tot3_0710,S4,discovered,CTX_X,28.84,594.360938,792.48,125,3,12.111,,tot3_0710
tot3_0711,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.087,,tot3_0711
tot3_0712,S4,neither,STEP,58.55,594.360938,792.48,125,3,600.054,,tot3_0712
tot3_0713,S4,neither,STEP,59.93,594.360938,792.48,125,3,600.097,,tot3_0713
tot3_0714,S4,neither,STEP,64.86,594.360938,792.48,125,3,600.063,,tot3_0714
tot3_0715,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,16.708,,tot3_0715
tot3_0716,S4,discovered,CTX_X,32.98,594.360938,792.48,125,3,16.332,,tot3_0716
tot3_0717,S4,neither,STEP,55.84,594.360938,792.48,125,3,600.042,,tot3_0717
tot3_0718,S4,discovered,NESTED_LOOP,82.15,594.360938,792.48,125,3,437.163,,tot3_0718
tot3_0719,S4,discovered,CTX_X,28.84,594.360938,792.48,125,3,11.865,,tot3_0719
tot3_0720,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.091,,tot3_0720
tot3_0721,S4,discovered,NESTED_LOOP,82.15,594.360938,792.48,125,3,437.130,,tot3_0721
tot3_0722,S4,discovered,CTX_X,22.48,594.360938,792.48,125,3,11.730,,tot3_0722
tot3_0723,S4,discovered,NESTED_LOOP,101.72,594.360938,792.48,125,3,293.242,,tot3_0723
tot3_0724,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,17.003,,tot3_0724
tot3_0725,S4,discovered,CTX_X,31.09,594.360938,792.48,125,3,17.103,,tot3_0725
tot3_0726,S4,discovered,NESTED_LOOP,83.73,594.360938,792.48,125,3,212.292,,tot3_0726
tot3_0727,S4,discovered,NESTED_LOOP,82.15,594.360938,792.48,125,3,436.902,,tot3_0727
tot3_0728,S4,discovered,CTX_X,28.84,594.360938,792.48,125,3,11.618,,tot3_0728
tot3_0729,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.085,,tot3_0729
tot3_0730,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,12.256,,tot3_0730
tot3_0731,S4,discovered,CTX_X,27.30,594.360938,792.48,125,3,41.733,,tot3_0731
tot3_0732,S4,discovered,DARY,15.70,594.360938,792.48,125,3,22.089,,tot3_0732
tot3_0733,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,16.360,,tot3_0733
tot3_0734,S4,discovered,FUNC,34.09,594.360938,792.48,125,3,16.093,,tot3_0734
tot3_0735,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,12.295,,tot3_0735
tot3_0736,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,12.242,,tot3_0736
tot3_0737,S4,discovered,CTX_X,24.73,594.360938,792.48,125,3,16.834,,tot3_0737
tot3_0738,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.085,,tot3_0738
tot3_0739,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,11.941,,tot3_0739
tot3_0740,S4,neither,STEP,55.76,594.360938,792.48,125,3,600.052,,tot3_0740
tot3_0741,S4,discovered,FUNC_L,46.78,594.360938,792.48,125,3,12.658,,tot3_0741
tot3_0742,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,17.551,,tot3_0742
tot3_0743,S4,discovered,FUNC,34.09,594.360938,792.48,125,3,16.149,,tot3_0743
tot3_0744,S4,discovered,CTX_X,26.06,594.360938,792.48,125,3,43.958,,tot3_0744
tot3_0745,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,12.112,,tot3_0745
tot3_0746,S4,discovered,CTX_X,24.73,594.360938,792.48,125,3,16.130,,tot3_0746
tot3_0747,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.086,,tot3_0747
tot3_0748,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,11.602,,tot3_0748
tot3_0749,S4,discovered,DARY,19.19,594.360938,792.48,125,3,11.679,,tot3_0749
tot3_0750,S4,neither,STEP,53.94,594.360938,792.48,125,3,600.052,,tot3_0750
tot3_0751,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,17.372,,tot3_0751
tot3_0752,S4,discovered,CTX_X,28.93,594.360938,792.48,125,3,42.444,,tot3_0752
tot3_0753,S4,discovered,NESTED_LOOP,101.72,594.360938,792.48,125,3,271.897,,tot3_0753
tot3_0754,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,11.793,,tot3_0754
tot3_0755,S4,discovered,CTX_X,24.73,594.360938,792.48,125,3,15.970,,tot3_0755
tot3_0756,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.090,,tot3_0756
tot3_0757,S4,discovered,NESTED_LOOP,64.81,594.360938,792.48,125,3,207.022,,tot3_0757
tot3_0758,S4,neither,STEP,56.17,594.360938,792.48,125,3,600.062,,tot3_0758
tot3_0759,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.228,,tot3_0759
tot3_0760,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.218,,tot3_0760
tot3_0761,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.205,,tot3_0761
tot3_0762,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,12.833,,tot3_0762
tot3_0763,S4,neither,STEP,55.33,594.360938,792.48,125,3,600.084,,tot3_0763
tot3_0764,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,17.390,,tot3_0764
tot3_0765,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.090,,tot3_0765
tot3_0766,S4,discovered,CTX_X,20.43,594.360938,792.48,125,3,42.339,,tot3_0766
tot3_0767,S4,discovered,CTX_X,41.34,594.360938,792.48,125,3,16.564,,tot3_0767
tot3_0768,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.206,,tot3_0768
tot3_0769,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.200,,tot3_0769
tot3_0770,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.205,,tot3_0770
tot3_0771,S4,discovered,CTX_X,26.06,594.360938,792.48,125,3,43.430,,tot3_0771
tot3_0772,S4,neither,STEP,55.94,594.360938,792.48,125,3,600.046,,tot3_0772
tot3_0773,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,17.533,,tot3_0773
tot3_0774,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.093,,tot3_0774
tot3_0775,S4,neither,STEP,55.21,594.360938,792.48,125,3,600.061,,tot3_0775
tot3_0776,S4,neither,FUNC,43.53,594.360938,792.48,125,3,600.052,,tot3_0776
tot3_0777,S4,neither,STEP,59.60,594.360938,792.48,125,3,600.053,,tot3_0777
tot3_0778,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.244,,tot3_0778
tot3_0779,S4,neither,NESTED_LOOP,82.15,594.360938,792.48,125,3,600.056,,tot3_0779
tot3_0780,S4,discovered,CTX_X,26.06,594.360938,792.48,125,3,41.673,,tot3_0780
tot3_0781,S4,discovered,NESTED_LOOP,83.73,594.360938,792.48,125,3,224.500,,tot3_0781
tot3_0782,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,18.150,,tot3_0782
tot3_0783,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.086,,tot3_0783
tot3_0784,S4,neither,NESTED_LOOP,101.72,594.360938,792.48,125,3,600.048,,tot3_0784
tot3_0785,S4,discovered,NESTED_LOOP,101.72,594.360938,792.48,125,3,274.779,,tot3_0785
tot3_0786,S4,discovered,CTX_X,24.73,594.360938,792.48,125,3,16.534,,tot3_0786
tot3_0787,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,17.449,,tot3_0787
