"id","population","class","train_bits","mdl","train_ratio","total_ratio"
"A333219_a3","S3","neither",98.2676750447117,44.53,0.453150031073177,0.3426
"A333219_a4","S3","neither",124,36.09,0.291048387096774,0.2201
"A337287_a2","S3","neither",41,55.98,1.36536585365854,0.9177
"A337287_a3","S3","neither",64.9834625295674,83.73,1.28848166503752,0.866
"A337287_a4","S3","neither",82,44.59,0.543780487804878,0.3655
"A367905_a2","S3","neither",66,75.13,1.13833333333333,0.8538
"A367905_a3","S3","neither",104.607525047596,52.98,0.506464520366906,0.3799
"A367905_a4","S3","neither",132,52.98,0.401363636363636,0.301
"A367907_a2","S3","neither",41,63.78,1.55560975609756,1.0455
"A367907_a3","S3","neither",64.9834625295674,47.52,0.731262972919894,0.4915
"A367907_a4","S3","neither",82,51.33,0.625975609756098,0.4208
"A385776_a2","S3","discovered",21,15.03,0.715714285714286,0.3667
"A385776_a3","S3","neither",33.2842125151443,49.21,1.47847872253578,0.7573
"A385776_a4","S3","neither",42,50.78,1.20904761904762,0.6192
"A000001_a2","S3","neither",71,86.9,1.22394366197183,0.9245
"A000001_a3","S3","neither",112.532337551202,51.09,0.454002832534729,0.3429
"A000001_a4","S3","neither",142,62.15,0.437676056338028,0.3306
"A000001_a5","S3","neither",164.856894737003,49.25,0.298743950494572,0.2257
"A000001_a7","S3","neither",199.32219946609,57.55,0.288728501662911,0.2181
"A000002_a2","S3","neither",81,69.66,0.86,0.645
"A000002_a3","S3","neither",128.381962558414,58.03,0.452010538268539,0.339
"A000002_a4","S3","neither",162,57.48,0.354814814814815,0.2661
"A000002_a5","S3","neither",188.076175685876,54.43,0.289404013036232,0.2171
"A000002_a7","S3","neither",227.395748686666,55.73,0.245079339969507,0.1838
"A000004_a2","S3","discovered",77,13.45,0.174675324675325,0.1319
"A000004_a3","S3","discovered",122.042112555529,13.45,0.110207859552417,0.0832
"A000004_a4","S3","discovered",154,13.45,0.0873376623376623,0.0659
"A000004_a5","S3","discovered",178.788463306327,13.45,0.0752285676115213,0.0568
"A000004_a7","S3","discovered",216.166328998436,13.45,0.0622206060597779,0.047
"A000005_a2","S3","not_compressed_predicted",78,78.45,1.00576923076923,0.7543
"A000005_a3","S3","discovered",123.62707505625,97.72,0.790441737423113,0.5928
"A000005_a4","S3","discovered",156,97.72,0.626410256410256,0.4698
"A000005_a5","S3","discovered",181.110391401214,97.72,0.539560426345282,0.4047
"A000005_a7","S3","discovered",218.973683920493,97.72,0.446263670823025,0.3347
"A000007_a2","S3","discovered",79,15.03,0.190253164556962,0.1432
"A000007_a3","S3","discovered",125.212037556971,15.03,0.120036382230114,0.0903
"A000007_a4","S3","discovered",158,15.03,0.095126582278481,0.0716
"A000007_a5","S3","discovered",183.432319496102,15.03,0.0819375780739633,0.0617
"A000007_a7","S3","discovered",221.781038842551,15.03,0.0677695445852351,0.051
"A000009_a2","S3","neither",36,75.13,2.08694444444444,1.3416
"A000009_a3","S3","neither",57.0586500259616,41.09,0.720136210395866,0.463
"A000009_a4","S3","neither",72,46.84,0.650555555555556,0.4182
"A000009_a5","S3","neither",83.589411415945,53.29,0.637520938325864,0.4098
"A000009_a7","S3","neither",101.064777194074,42.53,0.420819212991783,0.2705
"A000010_a2","S3","discovered",49,15.7,0.320408163265306,0.2275
"A000010_a3","S3","neither",77.6631625353367,52.73,0.678957671547407,0.4822
"A000010_a4","S3","neither",98,68.17,0.695612244897959,0.494
"A000010_a5","S3","neither",113.774476649481,42.09,0.369942374067533,0.2627
"A000010_a7","S3","neither",137.560391180823,46.59,0.338687609129852,0.2405
"A000012_a2","S3","discovered",68,13.45,0.197794117647059,0.1494
"A000012_a3","S3","discovered",107.777450049039,13.45,0.124794193904943,0.0943
"A000012_a4","S3","discovered",136,13.45,0.0988970588235294,0.0747
"A000012_a5","S3","discovered",157.891110452341,13.45,0.0851852897953991,0.0644
"A000012_a7","S3","discovered",190.900134699917,13.45,0.070455686273572,0.0532
"A000014_a2","S3","neither",20,88.49,4.4245,2.2121
"A000014_a3","S3","neither",31.6992500144231,47.53,1.49940455936257,0.7497
"A000014_a4","S3","neither",40,55.96,1.399,0.6995
"A000014_a5","S3","neither",46.4385618977472,46.53,1.00196901235775,0.501
"A000014_a7","S3","neither",56.1470984411521,53.98,0.961403198004552,0.4807
"A000019_a2","S3","neither",69,75.13,1.08884057971014,0.8166
"A000019_a3","S3","neither",109.36241254976,51.71,0.472831558799711,0.3546
"A000019_a4","S3","neither",138,52.71,0.38195652173913,0.2865
"A000019_a5","S3","neither",160.213038547228,52.71,0.328999440232588,0.2468
"A000019_a7","S3","neither",193.707489621975,52.71,0.27211131641252,0.2041
"A000027_a2","S3","discovered",57,15.61,0.273859649122807,0.2028
"A000027_a3","S3","discovered",90.3428625411059,15.61,0.172786200934218,0.1279
"A000027_a4","S3","discovered",114,15.61,0.136929824561404,0.1014
"A000027_a5","S3","discovered",132.34990140858,15.61,0.117944931079398,0.0873
"A000027_a7","S3","discovered",160.019230557283,15.61,0.097550775276425,0.0722
"A000035_a2","S3","discovered",79,15.61,0.197594936708861,0.1487
"A000035_a3","S3","discovered",125.212037556971,15.61,0.124668524724689,0.0938
"A000035_a4","S3","discovered",158,15.61,0.0987974683544304,0.0744
"A000035_a5","S3","discovered",183.432319496102,15.61,0.0850995072345021,0.064
"A000035_a7","S3","discovered",221.781038842551,15.61,0.070384736591851,0.053
"A000040_a2","S3","discovered",38,15.03,0.395526315789474,0.2592
"A000040_a3","S3","neither",60.2285750274039,53.62,0.890275089118462,0.5832
"A000040_a4","S3","neither",76,50.78,0.668157894736842,0.4377
"A000040_a5","S3","neither",88.2332676057198,49.78,0.564186291076145,0.3696
"A000040_a7","S3","neither",106.679487038189,58.38,0.547246725878061,0.3585
"A000041_a2","S3","neither",30,75.13,2.50433333333333,1.5026
"A000041_a3","S3","neither",47.5488750216347,49.53,1.04166502314648,0.625
"A000041_a4","S3","neither",60,42.53,0.708833333333333,0.4253
"A000041_a5","S3","neither",69.6578428466209,42.53,0.61055580049538,0.3663
"A000041_a7","S3","neither",84.2206476617281,36.09,0.428517246090951,0.2571
"A000043_a2","S3","discovered",30,15.03,0.501,0.3007
"A000043_a3","S3","neither",47.5488750216347,47.19,0.992452502367903,0.5954
"A000043_a4","S3","neither",60,47.9,0.798333333333333,0.479
"A000043_a5","S3","neither",69.6578428466209,42.34,0.607828182294249,0.3647
"A000043_a7","S3","neither",84.2206476617281,51.78,0.614813604948446,0.3689
"A000045_a2","S3","not_compressed_predicted",21,24.11,1.14809523809524,0.5881
"A000045_a3","S3","discovered",33.2842125151443,24.11,0.724367445647992,0.3711
"A000045_a4","S3","discovered",42,24.11,0.574047619047619,0.2941
"A000045_a5","S3","discovered",48.7604899926346,24.11,0.49445770548331,0.2533
"A000045_a7","S3","discovered",58.9544533632097,24.11,0.40895977529402,0.2095
"A000069_a2","S3","discovered",45,17.62,0.391555555555556,0.2711
"A000069_a3","S3","not_compressed_predicted",71.323312532452,116.78,1.63733281382388,1.1335
"A000069_a4","S3","neither",90,58.73,0.652555555555556,0.4518
"A000069_a5","S3","neither",104.486764269931,51.13,0.489344275873169,0.3388
"A000069_a7","S3","neither",126.330971492592,42.09,0.333172455675037,0.2307
"A000120_a2","S3","discovered",79,16.62,0.210379746835443,0.1583
"A000120_a3","S3","discovered",125.212037556971,16.62,0.132734841827312,0.0999
"A000120_a4","S3","discovered",158,16.62,0.105189873417722,0.0791
"A000120_a5","S3","discovered",183.432319496102,16.62,0.0906056252554404,0.0682
"A000120_a7","S3","discovered",221.781038842551,16.62,0.074938777844751,0.0564
"A000123_a2","S3","discovered",31,15.03,0.484838709677419,0.2948
"A000123_a3","S3","neither",49.1338375223558,50.53,1.02841549832148,0.6251
"A000123_a4","S3","neither",62,51.53,0.831129032258065,0.5052
"A000123_a5","S3","neither",71.9797709415082,50.53,0.702002789659631,0.4267
"A000123_a7","S3","neither",87.0280025837857,60.98,0.700694008704748,0.4259
"A000124_a2","S3","discovered",33,17.86,0.541212121212121,0.3371
"A000124_a3","S3","discovered",52.3037625237981,31.98,0.611428288461067,0.3807
"A000124_a4","S3","discovered",66,36.09,0.546818181818182,0.3405
"A000124_a5","S3","discovered",76.623627131283,40.34,0.526469465232748,0.3278
"A000124_a7","S3","discovered",92.6427124279009,36.09,0.389561132809955,0.2426
"A000161_a2","S3","neither",81,71.96,0.888395061728395,0.6663
"A000161_a3","S3","neither",128.381962558414,80.56,0.627502480836008,0.4706
"A000161_a4","S3","neither",162,80.56,0.497283950617284,0.373
"A000161_a5","S3","neither",188.076175685876,80.56,0.428337080473982,0.3213
"A000161_a7","S3","neither",227.395748686666,80.56,0.354272234486695,0.2657
"A000203_a2","S3","neither",50,73.55,1.471,1.0507
"A000203_a3","S3","not_compressed_predicted",79.2481250360578,116.78,1.4735995324415,1.0525
"A000203_a4","S3","not_compressed_predicted",100,116.78,1.1678,0.8341
"A000203_a5","S3","not_compressed_predicted",116.096404744368,116.78,1.00588816903622,0.7185
"A000203_a7","S3","discovered",140.36774610288,116.78,0.831957506209497,0.5942
"A000217_a2","S3","discovered",34,17.86,0.525294117647059,0.3308
"A000217_a3","S3","discovered",53.8887250245193,26.73,0.496022126851914,0.3123
"A000217_a4","S3","discovered",68,37.09,0.545441176470588,0.3435
"A000217_a5","S3","discovered",78.9455552261703,35.09,0.444483541846923,0.2799
"A000217_a7","S3","discovered",95.4500673499585,35.09,0.367626770459426,0.2315
"A000219_a2","S3","neither",21,62.73,2.98714285714286,1.5301
"A000219_a3","S3","neither",33.2842125151443,49.53,1.48809289020925,0.7621
"A000219_a4","S3","neither",42,60.73,1.44595238095238,0.7406
"A000219_a5","S3","neither",48.7604899926346,49.53,1.01578142482739,0.5202
"A000219_a7","S3","neither",58.9544533632097,51.53,0.874064588175066,0.4477
"A000290_a2","S3","discovered",31,15.61,0.503548387096774,0.3062
"A000290_a3","S3","discovered",49.1338375223558,24.11,0.490700527697027,0.2983
"A000290_a4","S3","discovered",62,15.61,0.251774193548387,0.1531
"A000290_a5","S3","discovered",71.9797709415082,26.73,0.371354335396832,0.2257
"A000290_a7","S3","discovered",87.0280025837857,26.73,0.307142519722498,0.1867
"A000292_a2","S3","not_compressed_predicted",25,26.73,1.0692,0.594
"A000292_a3","S3","discovered",39.6240625180289,19.2,0.484554050742879,0.2692
"A000292_a4","S3","discovered",50,36.09,0.7218,0.401
"A000292_a5","S3","discovered",58.0482023721841,43.26,0.745242716090199,0.4141
"A000292_a7","S3","not_compressed_predicted",70.1838730514401,82.15,1.17049681683696,0.6502
"A000326_a2","S3","discovered",27,17.86,0.661481481481481,0.3801
"A000326_a3","S3","discovered",42.7939875194712,15.61,0.364770868638906,0.2096
"A000326_a4","S3","discovered",54,28.73,0.532037037037037,0.3056
"A000326_a5","S3","discovered",62.6920585619588,36.09,0.575670999291436,0.3307
"A000326_a7","S3","discovered",75.7985828955553,37.09,0.489323132216168,0.2811
"A000330_a2","S3","discovered",25,17.86,0.7144,0.397
"A000330_a3","S3","discovered",39.6240625180289,26.06,0.657681175122887,0.3654
"A000330_a4","S3","discovered",50,17.86,0.3572,0.1985
"A000330_a5","S3","discovered",58.0482023721841,41.34,0.712166756430163,0.3957
"A000330_a7","S3","discovered",70.1838730514401,53.54,0.76285331191054,0.4238
"A000578_a2","S3","discovered",24,15.61,0.650416666666667,0.3549
"A000578_a3","S3","discovered",38.0391000173077,15.61,0.410367227218769,0.2239
"A000578_a4","S3","discovered",48,17.86,0.372083333333333,0.203
"A000578_a5","S3","discovered",55.7262742772967,28.73,0.515555729727024,0.2812
"A000578_a7","S3","discovered",67.3765181293825,28.73,0.426409686900562,0.2326
"A000593_a2","S3","neither",55,73.55,1.33727272727273,0.9806
"A000593_a3","S3","neither",87.1729375396636,47.84,0.548794171106519,0.4025
"A000593_a4","S3","neither",110,114.45,1.04045454545455,0.763
"A000593_a5","S3","neither",127.706045218805,47.53,0.372182851004152,0.2729
"A000593_a7","S3","neither",154.404520713168,47.53,0.307827774604442,0.2257
"A000688_a2","S3","neither",81,53.73,0.663333333333333,0.5022
"A000688_a3","S3","neither",128.381962558414,52.66,0.410182232383617,0.3105
"A000688_a4","S3","neither",162,47.84,0.295308641975309,0.2236
"A000688_a5","S3","neither",188.076175685876,47.84,0.254365018990508,0.1926
"A000688_a7","S3","neither",227.395748686666,47.84,0.210382121373429,0.1593
"A000720_a2","S3","neither",58,56.55,0.975,0.725
"A000720_a3","S3","neither",91.927825041827,85.32,0.928119423702013,0.6901
"A000720_a4","S3","neither",116,54.55,0.470258620689655,0.3497
"A000720_a5","S3","neither",134.671829503467,55.73,0.413820768645348,0.3077
"A000720_a7","S3","neither",162.826585479341,55.73,0.342265974785001,0.2545
"A000793_a2","S3","neither",28,65.56,2.34142857142857,1.3658
"A000793_a3","S3","neither",44.3789500201924,61.73,1.39097477457022,0.8114
"A000793_a4","S3","neither",56,44.53,0.795178571428571,0.4638
"A000793_a5","S3","neither",65.0139866568461,53.73,0.82643755233155,0.4821
"A000793_a7","S3","neither",78.6059378176129,36.09,0.459125620811733,0.2678
"A000796_a2","S3","neither",79,76.72,0.971139240506329,0.7306
"A000796_a3","S3","neither",125.212037556971,48.53,0.387582543554719,0.2916
"A000796_a4","S3","neither",158,47.59,0.30120253164557,0.2266
"A000796_a5","S3","neither",183.432319496102,53.41,0.291170062869619,0.2191
"A000796_a7","S3","neither",221.781038842551,48.59,0.219089964830111,0.1648
"A000959_a2","S3","discovered",37,13.45,0.363513513513514,0.2359
"A000959_a3","S3","neither",58.6436125266828,57.13,0.974189643825334,0.6323
"A000959_a4","S3","neither",74,48.53,0.655810810810811,0.4257
"A000959_a5","S3","neither",85.9113395108324,43.53,0.506685150619859,0.3289
"A000959_a7","S3","neither",103.872132116131,35.09,0.33781919447623,0.2193
"A000961_a2","S3","neither",44,68.29,1.55204545454545,1.067
"A000961_a3","S3","neither",69.7383500317309,44.53,0.638529589239477,0.439
"A000961_a4","S3","neither",88,66.58,0.756590909090909,0.5202
"A000961_a5","S3","neither",102.164836175044,66.58,0.651691937193784,0.4481
"A000961_a7","S3","neither",123.523616570535,66.58,0.539006239037548,0.3706
"A001037_a2","S3","neither",21,51.53,2.45380952380952,1.2568
"A001037_a3","S3","neither",33.2842125151443,49.77,1.49530351596435,0.7658
"A001037_a4","S3","neither",42,48.53,1.15547619047619,0.5918
"A001037_a5","S3","neither",48.7604899926346,61.98,1.27111109854233,0.6511
"A001037_a7","S3","neither",58.9544533632097,42.53,0.721404365128771,0.3695
"A001055_a2","S3","neither",78,71.96,0.922564102564102,0.6987
"A001055_a3","S3","neither",123.62707505625,49.53,0.400640393517876,0.3034
"A001055_a4","S3","neither",156,45.59,0.29224358974359,0.2213
"A001055_a5","S3","neither",181.110391401214,45.59,0.251724926699564,0.1906
"A001055_a7","S3","neither",218.973683920493,45.59,0.20819853410583,0.1577
"A001065_a2","S3","neither",60,114.45,1.9075,1.4307
"A001065_a3","S3","neither",95.0977500432694,56.3,0.592022418767884,0.444
"A001065_a4","S3","neither",120,46.78,0.389833333333333,0.2924
"A001065_a5","S3","discovered",139.315685693242,116.78,0.838240140863514,0.6287
"A001065_a7","S3","neither",168.441295323456,55.55,0.329788487397511,0.2473
"A001097_a2","S3","discovered",37,13.45,0.363513513513514,0.2359
"A001097_a3","S3","discovered",58.6436125266828,28.84,0.491784164675698,0.3193
"A001097_a4","S3","neither",74,50.07,0.676621621621622,0.4392
"A001097_a5","S3","neither",85.9113395108324,42.53,0.495045243644903,0.3213
"A001097_a7","S3","neither",103.872132116131,52.99,0.510146455266327,0.3312
"A001113_a2","S3","neither",79,52.98,0.670632911392405,0.5046
"A001113_a3","S3","neither",125.212037556971,58.93,0.470641650354,0.3541
"A001113_a4","S3","neither",158,57.16,0.361772151898734,0.2722
"A001113_a5","S3","neither",183.432319496102,48.59,0.264893341225141,0.1993
"A001113_a7","S3","neither",221.781038842551,53.73,0.24226597675081,0.1823
"A001157_a2","S3","neither",30,73.55,2.45166666666667,1.4709
"A001157_a3","S3","neither",47.5488750216347,43.53,0.915479072432185,0.5492
"A001157_a4","S3","not_compressed_predicted",60,116.78,1.94633333333333,1.1678
"A001157_a5","S3","neither",69.6578428466209,54.73,0.78569760077856,0.4714
"A001157_a7","S3","neither",84.2206476617281,43.53,0.51685662849374,0.3101
"A001221_a2","S3","neither",84,95.72,1.13952380952381,0.8623
"A001221_a3","S3","neither",133.136850060577,83.73,0.628901765077835,0.4759
"A001221_a4","S3","neither",168,105.72,0.629285714285714,0.4762
"A001221_a5","S3","neither",195.041959970538,105.72,0.542037210946656,0.4102
"A001221_a7","S3","neither",235.817813452839,105.72,0.448312188345954,0.3392
"A001222_a2","S3","neither",84,53.98,0.642619047619048,0.4863
"A001222_a3","S3","neither",133.136850060577,51.88,0.389674233515324,0.2949
"A001222_a4","S3","neither",168,56.93,0.338869047619048,0.2564
"A001222_a5","S3","neither",195.041959970538,61.88,0.3172650644474,0.2401
"A001222_a7","S3","neither",235.817813452839,53.54,0.227039676163851,0.1718
"A001227_a2","S3","neither",79,73.55,0.931012658227848,0.7004
"A001227_a3","S3","discovered",125.212037556971,116.78,0.932657931924998,0.7017
"A001227_a4","S3","discovered",158,116.78,0.739113924050633,0.5561
"A001227_a5","S3","discovered",183.432319496102,116.78,0.636638081668492,0.479
"A001227_a7","S3","discovered",221.781038842551,116.78,0.526555383676897,0.3962
"A001285_a2","S3","discovered",77,17.62,0.228831168831169,0.1727
"A001285_a3","S3","discovered",122.042112555529,97.72,0.800707214532504,0.6044
"A001285_a4","S3","discovered",154,101.72,0.660519480519481,0.4986
"A001285_a5","S3","neither",178.788463306327,62.5,0.349575128306326,0.2639
"A001285_a7","S3","neither",216.166328998436,116.78,0.540232146889284,0.4078
"A001358_a2","S3","neither",41,85.32,2.0809756097561,1.3986
"A001358_a3","S3","neither",64.9834625295674,50.33,0.774504743835401,0.5206
"A001358_a4","S3","neither",82,55.13,0.672317073170732,0.4519
"A001358_a5","S3","neither",95.1990518903819,42.59,0.447378405081605,0.3007
"A001358_a7","S3","neither",115.101551804362,43.78,0.380359771989981,0.2556
"A001462_a2","S3","neither",63,71.96,1.14222222222222,0.8567
"A001462_a3","S3","neither",99.8526375454328,68.17,0.68270605239629,0.512
"A001462_a4","S3","neither",126,36.09,0.286428571428571,0.2148
"A001462_a5","S3","neither",146.281469977904,97.72,0.66802719452273,0.501
"A001462_a7","S3","neither",176.863360089629,51.13,0.289093229791003,0.2168
"A001477_a2","S3","discovered",58,15.61,0.269137931034483,0.2002
"A001477_a3","S3","discovered",91.927825041827,15.61,0.169807128504318,0.1263
"A001477_a4","S3","discovered",116,15.61,0.134568965517241,0.1001
"A001477_a5","S3","discovered",134.671829503467,15.61,0.115911397784925,0.0862
"A001477_a7","S3","discovered",162.826585479341,15.61,0.095868865357866,0.0713
